source,session,game,player,roles_claimed,n_distinct_roles_claimed_self,is_in_role_conflict,n_conflicting_claimants,conflicting_roles,is_self_contradiction
Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,Paul,"[""Village Idiot""]",1,False,0,[],False
Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game5,Justin,"[""Seer""]",1,False,0,[],False
Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game5,Mitchell,"[""Robber""]",1,False,0,[],False
Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game5,Paul,"[""Troublemaker""]",1,False,0,[],False
Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game6,Justin,"[""Werewolf""]",1,False,0,[],False
Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,Justin,"[""Troublemaker""]",1,True,1,"[""Troublemaker""]",False
Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,Paul,"[""Troublemaker""]",1,True,1,"[""Troublemaker""]",False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,James,"[""Seer""]",1,True,1,"[""Seer""]",False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,Laura,"[""Insomniac"", ""Robber""]",2,True,1,"[""Robber""]",False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,Mitchell,"[""Robber""]",1,True,1,"[""Robber""]",False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,Paul,"[""Seer""]",1,True,1,"[""Seer""]",False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,James,"[""Troublemaker""]",1,False,0,[],False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,Justin,"[""Hunter""]",1,False,0,[],False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,Laura,"[""Mason""]",1,True,1,"[""Mason""]",False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,Mitchell,"[""Mason""]",1,True,1,"[""Mason""]",False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,James,"[""Troublemaker""]",1,False,0,[],False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,Justin,"[""Hunter"", ""Insomniac""]",2,True,1,"[""Hunter"", ""Insomniac""]",False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,Laura,"[""Werewolf""]",1,False,0,[],False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,Mitchell,"[""Hunter"", ""Insomniac""]",2,True,1,"[""Hunter"", ""Insomniac""]",False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,James,"[""Tanner""]",1,False,0,[],False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,Justin,"[""Troublemaker""]",1,False,0,[],False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,Mitchell,"[""Insomniac"", ""Mason"", ""Werewolf""]",3,True,1,"[""Insomniac"", ""Mason"", ""Werewolf""]",True
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,Paul,"[""Insomniac"", ""Mason"", ""Werewolf""]",3,True,1,"[""Insomniac"", ""Mason"", ""Werewolf""]",True
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,James,"[""Tanner""]",1,False,0,[],False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,Justin,"[""Hunter"", ""Insomniac"", ""Mason"", ""Werewolf""]",4,True,2,"[""Hunter"", ""Insomniac""]",True
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,Laura,"[""Insomniac""]",1,True,1,"[""Insomniac""]",False
Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,Mitchell,"[""Hunter""]",1,True,1,"[""Hunter""]",False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,James,"[""Insomniac""]",1,False,0,[],False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,Justin,"[""Seer"", ""Werewolf""]",2,True,1,"[""Werewolf""]",True
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,Laura,"[""Villager"", ""Werewolf""]",2,True,1,"[""Werewolf""]",True
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,Mitchell,"[""Robber""]",1,False,0,[],False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,Paul,"[""Troublemaker""]",1,False,0,[],False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game2,James,"[""Tanner""]",1,True,1,"[""Tanner""]",False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game2,Justin,"[""Insomniac"", ""Tanner""]",2,True,1,"[""Tanner""]",True
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game2,Mitchell,"[""Seer""]",1,False,0,[],False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,James,"[""Villager""]",1,False,0,[],False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,Justin,"[""Tanner""]",1,False,0,[],False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,Mitchell,"[""Insomniac""]",1,False,0,[],False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,Paul,"[""Troublemaker""]",1,False,0,[],False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game4,James,"[""Insomniac"", ""Robber"", ""Seer"", ""Tanner""]",4,True,2,"[""Robber"", ""Seer""]",True
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game4,Laura,"[""Seer""]",1,True,1,"[""Seer""]",False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game4,Paul,"[""Hunter"", ""Robber""]",2,True,1,"[""Robber""]",True
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game5,Justin,"[""Robber"", ""Seer""]",2,True,1,"[""Robber""]",False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game5,Laura,"[""Werewolf""]",1,False,0,[],False
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game5,Mitchell,"[""Hunter"", ""Tanner""]",2,False,0,[],True
Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game5,Paul,"[""Insomniac"", ""Robber""]",2,True,1,"[""Robber""]",True
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game1,Eric,"[""Robber""]",1,False,0,[],False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game1,Justin,"[""Seer"", ""Werewolf""]",2,True,1,"[""Seer""]",False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game1,Mike,"[""Hunter""]",1,False,0,[],False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game1,Mitchell,"[""Seer""]",1,True,1,"[""Seer""]",False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game1,Paul,"[""Troublemaker""]",1,False,0,[],False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game2,Eric,"[""Insomniac"", ""Robber""]",2,True,1,"[""Robber""]",False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game2,Justin,"[""Hunter""]",1,False,0,[],False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game2,Mike,"[""Robber""]",1,True,1,"[""Robber""]",False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game2,Mitchell,"[""Troublemaker""]",1,False,0,[],False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game2,Paul,"[""Tanner""]",1,False,0,[],False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game3,Eric,"[""Troublemaker""]",1,False,0,[],False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game3,Justin,"[""Hunter""]",1,True,1,"[""Hunter""]",False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game3,Mitchell,"[""Hunter""]",1,True,1,"[""Hunter""]",False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game3,Paul,"[""Werewolf""]",1,False,0,[],False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game4,Eric,"[""Tanner""]",1,True,1,"[""Tanner""]",False
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game4,Justin,"[""Robber"", ""Seer""]",2,True,1,"[""Seer""]",True
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game4,Mitchell,"[""Hunter"", ""Tanner"", ""Werewolf""]",3,True,1,"[""Tanner""]",True
Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game4,Paul,"[""Seer""]",1,True,1,"[""Seer""]",False
