game_id,source,session_name,game_key,player_names,start_roles,end_roles,has_werewolf,correct_vote_type,correct_player_names,n_valid_stochastic,stoch_vote_distribution,p_correct,stoch_entropy,at_least_one_correct,stoch_majority_vote,has_strict_majority,stoch_majority_correct,greedy_vote,greedy_correct,greedy_in_stoch_support
Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,Youtube,One#Night#Ultimate#Werewolf#2#The#Drunk,Game1,"[""Dan"", ""Ed"", ""Katie"", ""Brett"", ""Audrey"", ""Dylan""]","[""Mason"", ""Seer"", ""Werewolf"", ""Troublemaker"", ""Villager"", ""Werewolf""]","[""Werewolf"", ""Seer"", ""Werewolf"", ""Troublemaker"", ""Villager"", ""Mason""]",True,player,"[""Dan"", ""Katie""]",3,"{""Dylan"": 1.0}",0.0,-0.0,False,Dylan,True,False,,,
Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,Youtube,One#Night#Ultimate#Werewolf#3#Insomniac,Game1,"[""Dan"", ""Ed"", ""Katie"", ""Brett"", ""Audrey"", ""Dylan""]","[""Troublemaker"", ""Insomniac"", ""Mason"", ""Werewolf"", ""Robber"", ""Seer""]","[""Troublemaker"", ""Mason"", ""Insomniac"", ""Werewolf"", ""Seer"", ""Robber""]",True,player,"[""Brett""]",3,"{""Brett"": 1.0}",1.0,-0.0,True,Brett,True,True,,,
Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,Youtube,One#Night#Ultimate#Werewolf#361#Classic#Werewolf,Game1,"[""Pete"", ""Katie"", ""Brett"", ""George"", ""Kelsey"", ""Dylan""]","[""Mason"", ""Drunk"", ""Troublemaker"", ""Werewolf"", ""Werewolf"", ""Robber""]","[""Drunk"", ""Minion"", ""Troublemaker"", ""Robber"", ""Werewolf"", ""Werewolf""]",True,player,"[""Kelsey"", ""Dylan""]",3,"{""Dylan"": 0.6666666666666666, ""Kelsey"": 0.3333333333333333}",1.0,0.6365141682948128,True,Dylan,True,True,,,
Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,Youtube,One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf,Game1,"[""Pete"", ""Katie"", ""Brett"", ""George"", ""Kelsey"", ""Dylan""]","[""Werewolf"", ""Werewolf"", ""Tanner"", ""Minion"", ""Robber"", ""Mason""]","[""Werewolf"", ""Werewolf"", ""Robber"", ""Minion"", ""Tanner"", ""Mason""]",True,player,"[""Pete"", ""Katie""]",3,"{""Kelsey"": 0.6666666666666666, ""Pete"": 0.3333333333333333}",0.3333333333333333,0.6365141682948128,True,Kelsey,True,False,,,
Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,Youtube,One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf,Game1,"[""Pete"", ""Katie"", ""Brett"", ""George"", ""Kelsey"", ""Dylan""]","[""Mason"", ""Werewolf"", ""Mason"", ""Robber"", ""Minion"", ""Drunk""]","[""Robber"", ""Werewolf"", ""Mason"", ""Mason"", ""Minion"", ""Troublemaker""]",True,player,"[""Katie""]",3,"{""No Werewolf"": 0.3333333333333333, ""Dylan"": 0.6666666666666666}",0.0,0.6365141682948128,False,Dylan,True,False,,,
Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,Youtube,One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On,Game1,"[""Ed"", ""Dustin"", ""Katie"", ""Brett"", ""Kelsey"", ""Dylan""]","[""Troublemaker"", ""Insomniac"", ""Robber"", ""Seer"", ""Hunter"", ""Tanner""]","[""Robber"", ""Insomniac"", ""Seer"", ""Troublemaker"", ""Hunter"", ""Tanner""]",False,circle,[],3,"{""Dustin"": 0.6666666666666666, ""No Werewolf"": 0.3333333333333333}",0.3333333333333333,0.6365141682948128,True,Dustin,True,False,,,
Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,Youtube,One#Night#Ultimate#Werewolf#382#Game#100!!,Game1,"[""Ed"", ""Dustin"", ""Katie"", ""Brett"", ""Kelsey"", ""Dylan""]","[""Seer"", ""Insomniac"", ""Robber"", ""Troublemaker"", ""Tanner"", ""Werewolf""]","[""Seer"", ""Werewolf"", ""Tanner"", ""Troublemaker"", ""Robber"", ""Insomniac""]",True,player,"[""Dustin""]",3,"{""Dustin"": 0.6666666666666666, ""Dylan"": 0.3333333333333333}",0.6666666666666666,0.6365141682948128,True,Dustin,True,True,,,
Youtube / One#Night#Ultimate#Werewolf#491#Classic#Werewolf / Game1,Youtube,One#Night#Ultimate#Werewolf#491#Classic#Werewolf,Game1,"[""Pete"", ""Katie"", ""Brett"", ""Dustin""]","[""Werewolf"", ""Troublemaker"", ""Seer"", ""Drunk""]","[""Seer"", ""Troublemaker"", ""Werewolf"", ""Robber""]",True,player,"[""Brett""]",3,"{""Pete"": 1.0}",0.0,-0.0,False,Pete,True,False,,,
Youtube / One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf / Game1,Youtube,One#Night#Ultimate#Werewolf#492#More#Classic#Werewolf,Game1,"[""Pete"", ""Katie"", ""Brett"", ""Dustin""]","[""Tanner"", ""Drunk"", ""Robber"", ""Seer""]","[""Tanner"", ""Troublemaker"", ""Seer"", ""Robber""]",False,circle,[],3,"{""No Werewolf"": 0.3333333333333333, ""Pete"": 0.3333333333333333, ""Katie"": 0.3333333333333333}",0.3333333333333333,1.0986122886681096,True,,False,,,,
Youtube / One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf / Game1,Youtube,One#Night#Ultimate#Werewolf#493#Even#More#Classic#Werewolf,Game1,"[""Pete"", ""Katie"", ""Brett"", ""Dustin""]","[""Robber"", ""Tanner"", ""Seer"", ""Werewolf""]","[""Robber"", ""Tanner"", ""Seer"", ""Werewolf""]",True,player,"[""Dustin""]",3,"{""Katie"": 1.0}",0.0,-0.0,False,Katie,True,False,,,
Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,Youtube,One#Night#Ultimate#Werewolf#531#Classic#ONUW,Game1,"[""Ryan"", ""Katie"", ""Brett"", ""DeAndre""]","[""Drunk"", ""Tanner"", ""Minion"", ""Troublemaker""]","[""Robber"", ""Minion"", ""Tanner"", ""Troublemaker""]",False,circle,[],3,"{""Ryan"": 0.6666666666666666, ""Katie"": 0.3333333333333333}",0.0,0.6365141682948128,False,Ryan,True,False,,,
Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,Youtube,One#Night#Ultimate#Werewolf#532#More#Classic#ONUW,Game1,"[""Ryan"", ""Katie"", ""Brett"", ""DeAndre""]","[""Robber"", ""Tanner"", ""Troublemaker"", ""Drunk""]","[""Troublemaker"", ""Drunk"", ""Robber"", ""Werewolf""]",True,player,"[""DeAndre""]",3,"{""DeAndre"": 1.0}",1.0,-0.0,True,DeAndre,True,True,,,
Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,Youtube,One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW,Game1,"[""Ryan"", ""Katie"", ""Brett"", ""DeAndre""]","[""Troublemaker"", ""Robber"", ""Tanner"", ""Drunk""]","[""Robber"", ""Tanner"", ""Troublemaker"", ""Minion""]",False,circle,[],3,"{""DeAndre"": 1.0}",0.0,-0.0,False,DeAndre,True,False,,,
Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,Youtube,One#Night#Ultimate#Werewolf#GAME#NIGHT!!,Game2,"[""Eric"", ""Shane"", ""Calvin"", ""Aaron"", ""Rick""]","[""Werewolf"", ""Robber"", ""Villager"", ""Seer"", ""Villager""]","[""Robber"", ""Werewolf"", ""Villager"", ""Seer"", ""Villager""]",True,player,"[""Shane""]",3,"{""Shane"": 0.6666666666666666, ""Eric"": 0.3333333333333333}",0.6666666666666666,0.6365141682948128,True,Shane,True,True,,,
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game1,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Seer"", ""Robber"", ""Werewolf"", ""Werewolf"", ""Villager""]","[""Seer"", ""Werewolf"", ""Werewolf"", ""Robber"", ""Villager""]",True,player,"[""Eric"", ""Paul""]",3,"{""Paul"": 1.0}",1.0,-0.0,True,Paul,True,True,,,
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game2,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Insomniac"", ""Seer"", ""Villager"", ""Villager"", ""Werewolf""]","[""Insomniac"", ""Seer"", ""Villager"", ""Villager"", ""Werewolf""]",True,player,"[""Mike""]",3,"{""Paul"": 0.3333333333333333, ""Mike"": 0.6666666666666666}",0.6666666666666666,0.6365141682948128,True,Mike,True,True,,,
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game3,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Seer"", ""Villager"", ""Werewolf"", ""Troublemaker"", ""Robber""]","[""Werewolf"", ""Villager"", ""Seer"", ""Troublemaker"", ""Robber""]",True,player,"[""Justin""]",3,"{""Mitchell"": 1.0}",0.0,-0.0,False,Mitchell,True,False,,,
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game4,Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game4,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Werewolf"", ""Werewolf"", ""Villager"", ""Troublemaker"", ""Tanner""]","[""Werewolf"", ""Tanner"", ""Villager"", ""Troublemaker"", ""Werewolf""]",True,player,"[""Justin"", ""Mike""]",3,"{""Mike"": 0.3333333333333333, ""Paul"": 0.3333333333333333, ""Eric"": 0.3333333333333333}",0.3333333333333333,1.0986122886681096,True,,False,,,,
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game5,Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Werewolf"", ""Werewolf"", ""Villager"", ""Troublemaker"", ""Tanner""]","[""Werewolf"", ""Tanner"", ""Villager"", ""Troublemaker"", ""Werewolf""]",True,player,"[""Justin"", ""Mike""]",3,"{""Eric"": 0.6666666666666666, ""Mitchell"": 0.3333333333333333}",0.0,0.6365141682948128,False,Eric,True,False,,,
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game5,"[""Justin"", ""Mitchell"", ""Paul"", ""James"", ""Tyler""]","[""Seer"", ""Werewolf"", ""Troublemaker"", ""Tanner"", ""Werewolf""]","[""Tanner"", ""Werewolf"", ""Troublemaker"", ""Seer"", ""Werewolf""]",True,player,"[""Mitchell"", ""Tyler""]",3,"{""Mitchell"": 1.0}",1.0,-0.0,True,Mitchell,True,True,,,
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game6,Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game6,"[""Justin"", ""Mitchell"", ""Paul"", ""James"", ""Tyler""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Werewolf"", ""Robber""]","[""Tanner"", ""Robber"", ""Werewolf"", ""Werewolf"", ""Seer""]",True,player,"[""Paul"", ""James""]",3,"{""Paul"": 1.0}",1.0,-0.0,True,Paul,True,True,,,
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,"[""Justin"", ""Mitchell"", ""Paul"", ""James"", ""Tyler""]","[""Troublemaker"", ""Minion"", ""Tanner"", ""Robber"", ""Werewolf""]","[""Robber"", ""Minion"", ""Werewolf"", ""Troublemaker"", ""Tanner""]",True,player,"[""Paul""]",3,"{""Mitchell"": 0.6666666666666666, ""Justin"": 0.3333333333333333}",0.0,0.6365141682948128,False,Mitchell,True,False,,,
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game1,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Werewolf"", ""Robber"", ""Seer"", ""Tanner"", ""Insomniac""]","[""Werewolf"", ""Insomniac"", ""Seer"", ""Tanner"", ""Robber""]",True,player,"[""Justin""]",3,"{""Paul"": 1.0}",0.0,-0.0,False,Paul,True,False,,,
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game2,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Werewolf"", ""Insomniac"", ""Tanner"", ""Troublemaker"", ""Mason""]","[""Werewolf"", ""Insomniac"", ""Tanner"", ""Troublemaker"", ""Mason""]",True,player,"[""Justin""]",3,"{""Mitchell"": 0.3333333333333333, ""James"": 0.6666666666666666}",0.0,0.6365141682948128,False,James,True,False,,,
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game3,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Tanner"", ""Werewolf"", ""Mason"", ""Werewolf"", ""Hunter""]","[""Tanner"", ""Werewolf"", ""Mason"", ""Werewolf"", ""Hunter""]",True,player,"[""Laura"", ""James""]",3,"{""Paul"": 1.0}",0.0,-0.0,False,Paul,True,False,,,
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game4,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Troublemaker"", ""Hunter"", ""Mason"", ""Tanner"", ""Werewolf""]","[""Troublemaker"", ""Hunter"", ""Werewolf"", ""Tanner"", ""Mason""]",True,player,"[""Paul""]",3,"{""Paul"": 1.0}",1.0,-0.0,True,Paul,True,True,,,
Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,Youtube,Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11,Game5,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Tanner"", ""Insomniac"", ""Mason"", ""Mason"", ""Werewolf""]","[""Tanner"", ""Insomniac"", ""Mason"", ""Mason"", ""Werewolf""]",True,player,"[""Mitchell""]",3,"{""Justin"": 1.0}",0.0,-0.0,False,Justin,True,False,,,
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game1,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Werewolf"", ""Villager"", ""Troublemaker"", ""Insomniac"", ""Tanner""]","[""Villager"", ""Werewolf"", ""Troublemaker"", ""Insomniac"", ""Tanner""]",True,player,"[""Laura""]",3,"{""Laura"": 1.0}",1.0,-0.0,True,Laura,True,True,,,
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game2,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Tanner"", ""Troublemaker"", ""Werewolf"", ""Villager"", ""Seer""]","[""Werewolf"", ""Troublemaker"", ""Tanner"", ""Villager"", ""Seer""]",True,player,"[""Justin""]",3,"{""James"": 1.0}",0.0,-0.0,False,James,True,False,,,
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game3,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Werewolf"", ""Werewolf"", ""Troublemaker"", ""Robber"", ""Insomniac""]","[""Werewolf"", ""Werewolf"", ""Troublemaker"", ""Robber"", ""Insomniac""]",True,player,"[""Justin"", ""Laura""]",3,"{""James"": 0.3333333333333333, ""Laura"": 0.6666666666666666}",0.6666666666666666,0.6365141682948128,True,Laura,True,True,,,
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game4,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Insomniac"", ""Werewolf"", ""Hunter"", ""Tanner"", ""Troublemaker""]","[""Insomniac"", ""Werewolf"", ""Hunter"", ""Tanner"", ""Troublemaker""]",True,player,"[""Laura""]",3,"{""James"": 0.3333333333333333, ""Paul"": 0.6666666666666666}",0.0,0.6365141682948128,False,Paul,True,False,,,
Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game5,Youtube,Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10,Game5,"[""Justin"", ""Laura"", ""Paul"", ""James"", ""Mitchell""]","[""Robber"", ""Werewolf"", ""Insomniac"", ""Werewolf"", ""Hunter""]","[""Insomniac"", ""Werewolf"", ""Robber"", ""Werewolf"", ""Hunter""]",True,player,"[""Laura"", ""James""]",3,"{""Laura"": 1.0}",1.0,-0.0,True,Laura,True,True,,,
Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game1,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Werewolf"", ""Robber"", ""Troublemaker"", ""Seer"", ""Hunter""]","[""Werewolf"", ""Seer"", ""Troublemaker"", ""Hunter"", ""Robber""]",True,player,"[""Justin""]",3,"{""Justin"": 1.0}",1.0,-0.0,True,Justin,True,True,,,
Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game2,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Hunter"", ""Insomniac"", ""Tanner"", ""Troublemaker"", ""Robber""]","[""Hunter"", ""Robber"", ""Insomniac"", ""Troublemaker"", ""Tanner""]",False,circle,[],3,"{""No Werewolf"": 0.6666666666666666, ""Mike"": 0.3333333333333333}",0.6666666666666666,0.6365141682948128,True,No Werewolf,True,True,,,
Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game3,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Insomniac"", ""Troublemaker"", ""Werewolf"", ""Hunter"", ""Seer""]","[""Hunter"", ""Troublemaker"", ""Werewolf"", ""Insomniac"", ""Seer""]",True,player,"[""Paul""]",3,"{""Paul"": 1.0}",1.0,-0.0,True,Paul,True,True,,,
Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,Youtube,Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8,Game4,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Werewolf"", ""Tanner"", ""Robber"", ""Hunter"", ""Troublemaker""]","[""Werewolf"", ""Hunter"", ""Tanner"", ""Robber"", ""Troublemaker""]",True,player,"[""Justin""]",3,"{""Justin"": 1.0}",1.0,-0.0,True,Justin,True,True,,,
