game_id,game_name,source,session_name,game_key,processed_txt_path,num_players,num_turns,num_unparsed_lines,num_dropped_lines,player_names,start_roles,end_roles,has_werewolf,n_werewolves,correct_player_indices,correct_player_names,correct_vote_type,voting_outcome,human_vote_available,human_vote_type,human_target_indices,human_target_names,human_vote_counts,n_missing_human_votes,warning
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019_Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game1,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019_Game1.txt,4,202,0,0,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Troublemaker""]","[""Werewolf"", ""Seer"", ""Tanner"", ""Troublemaker""]",True,1,[0],"[""Justin""]",player,"[1, 2, 1, 0]",True,player,[1],"[""James""]","{""1"": 2, ""2"": 1, ""0"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019_Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019,Game2,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019_Game2.txt,4,80,0,0,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Tanner"", ""Troublemaker"", ""Werewolf"", ""Seer""]","[""Seer"", ""Troublemaker"", ""Werewolf"", ""Tanner""]",True,1,[2],"[""Paul""]",player,"[2, 2, 0, 2]",True,player,[2],"[""Paul""]","{""2"": 3, ""0"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019_Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019,Game1,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019_Game1.txt,4,162,0,0,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Tanner"", ""Werewolf"", ""Werewolf"", ""Robber""]","[""Tanner"", ""Werewolf"", ""Robber"", ""Werewolf""]",True,2,"[1, 3]","[""James"", ""Mitchell""]",player,"[1, 3, 1, 1]",True,player,[1],"[""James""]","{""1"": 3, ""3"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019_Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game3,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019_Game3.txt,4,153,0,0,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Tanner"", ""Robber"", ""Troublemaker"", ""Werewolf""]","[""Robber"", ""Werewolf"", ""Troublemaker"", ""Tanner""]",True,1,[1],"[""James""]",player,"[2, 2, 3, 0]",True,player,[2],"[""Paul""]","{""2"": 2, ""3"": 1, ""0"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019_Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game4,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019_Game4.txt,4,96,0,0,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Werewolf"", ""Seer"", ""Werewolf"", ""Robber""]","[""Werewolf"", ""Robber"", ""Werewolf"", ""Seer""]",True,2,"[0, 2]","[""Justin"", ""Paul""]",player,"[1, 2, 1, 2]",True,player,"[1, 2]","[""James"", ""Paul""]","{""1"": 2, ""2"": 2}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game5,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019_Game5,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019,Game5,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019_Game5.txt,4,132,0,0,"[""Justin"", ""James"", ""Paul"", ""Mitchell""]","[""Seer"", ""Werewolf"", ""Robber"", ""Troublemaker""]","[""Werewolf"", ""Robber"", ""Seer"", ""Troublemaker""]",True,1,[0],"[""Justin""]",player,"[3, 0, 0, 0]",True,player,[0],"[""Justin""]","{""3"": 1, ""0"": 3}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016_Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game1,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016_Game1.txt,4,100,0,0,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Werewolf"", ""Troublemaker"", ""Robber"", ""Drunk""]","[""Troublemaker"", ""Robber"", ""Werewolf"", ""Villager""]",True,1,[2],"[""Alana""]",player,"[2, 2, ""N/A"", 2]",True,player,[2],"[""Alana""]","{""2"": 3}",1,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016_Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game2,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016_Game2.txt,4,148,0,0,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Tanner"", ""Robber"", ""Werewolf"", ""Seer""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Robber""]",True,1,[2],"[""Alana""]",player,"[2, 0, 0, 0]",True,player,[0],"[""Caitlynn""]","{""2"": 1, ""0"": 3}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016_Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game3,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016_Game3.txt,4,174,0,0,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Werewolf"", ""Werewolf"", ""Drunk"", ""Tanner""]","[""Werewolf"", ""Werewolf"", ""Troublemaker"", ""Tanner""]",True,2,"[0, 1]","[""Caitlynn"", ""Mitchell""]",player,"[2, 2, 1, 1]",True,player,"[2, 1]","[""Alana"", ""Mitchell""]","{""2"": 2, ""1"": 2}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016_Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016,Game4,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016_Game4.txt,4,111,0,0,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Werewolf"", ""Werewolf"", ""Drunk"", ""Tanner""]","[""Werewolf"", ""Werewolf"", ""Troublemaker"", ""Tanner""]",True,2,"[0, 1]","[""Caitlynn"", ""Mitchell""]",player,"[2, 0, 0, 1]",True,player,[0],"[""Caitlynn""]","{""2"": 1, ""0"": 2, ""1"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016_Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016,Game1,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016_Game1.txt,5,162,0,0,"[""Matt"", ""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Robber"", ""Werewolf"", ""Tanner"", ""Insomniac"", ""Troublemaker""]","[""Robber"", ""Werewolf"", ""Tanner"", ""Insomniac"", ""Troublemaker""]",True,1,[1],"[""Caitlynn""]",player,"[1, 2, 3, 4, 0]",True,circle,[],[],"{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""0"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016_Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016,Game4,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016_Game4.txt,5,52,0,0,"[""Matt"", ""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Insomniac"", ""Seer"", ""Werewolf"", ""Tanner"", ""Troublemaker""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Insomniac"", ""Troublemaker""]",True,1,[2],"[""Mitchell""]",player,"[2, 2, 3, 2, 2]",True,player,[2],"[""Mitchell""]","{""2"": 4, ""3"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019_Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019,Game2,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019_Game2.txt,4,147,0,0,"[""Justin"", ""Meghan"", ""Caitlynn"", ""Mike""]","[""Werewolf"", ""Troublemaker"", ""Robber"", ""Tanner""]","[""Werewolf"", ""Troublemaker"", ""Robber"", ""Tanner""]",True,1,[0],"[""Justin""]",player,"[2, 2, 0, 2]",True,player,[2],"[""Caitlynn""]","{""2"": 3, ""0"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019_Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019,Game3,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#83##October#15th#2019_Game3.txt,4,111,0,0,"[""Justin"", ""Meghan"", ""Caitlynn"", ""Mike""]","[""Robber"", ""Tanner"", ""Werewolf"", ""Troublemaker""]","[""Troublemaker"", ""Werewolf"", ""Tanner"", ""Robber""]",True,1,[1],"[""Meghan""]",player,"[1, 0, 1, 1]",True,player,[1],"[""Meghan""]","{""1"": 3, ""0"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019_Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game1,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019_Game1.txt,4,158,0,0,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Troublemaker"", ""Werewolf"", ""Robber"", ""Werewolf""]","[""Robber"", ""Werewolf"", ""Werewolf"", ""Troublemaker""]",True,2,"[1, 2]","[""Mitchell"", ""Paul""]",player,"[2, 0, 3, 2]",True,player,[2],"[""Paul""]","{""2"": 2, ""0"": 1, ""3"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019_Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game3,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019_Game3.txt,4,113,0,0,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Troublemaker"", ""Werewolf"", ""Werewolf"", ""Robber""]","[""Troublemaker"", ""Robber"", ""Werewolf"", ""Werewolf""]",True,2,"[2, 3]","[""Paul"", ""Mike""]",player,"[2, 0, 0, 2]",True,player,"[2, 0]","[""Paul"", ""Justin""]","{""2"": 2, ""0"": 2}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019_Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019,Game4,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019_Game4.txt,4,141,0,0,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Troublemaker"", ""Werewolf"", ""Seer"", ""Tanner""]","[""Troublemaker"", ""Tanner"", ""Seer"", ""Werewolf""]",True,1,[3],"[""Mike""]",player,"[3, 3, 3, 1]",True,player,[3],"[""Mike""]","{""3"": 3, ""1"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019_Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019,Game1,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019_Game1.txt,4,158,0,0,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Robber"", ""Werewolf"", ""Werewolf"", ""Troublemaker""]","[""Werewolf"", ""Robber"", ""Werewolf"", ""Troublemaker""]",True,2,"[0, 2]","[""Justin"", ""Paul""]",player,"[1, 0, 3, 1]",True,player,[1],"[""Mitchell""]","{""1"": 2, ""0"": 1, ""3"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019_Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019,Game2,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#87##November#9th#2019_Game2.txt,4,154,0,0,"[""Justin"", ""Mitchell"", ""Paul"", ""Mike""]","[""Troublemaker"", ""Robber"", ""Werewolf"", ""Tanner""]","[""Robber"", ""Troublemaker"", ""Werewolf"", ""Tanner""]",True,1,[2],"[""Paul""]",player,"[2, 2, 1, 2]",True,player,[2],"[""Paul""]","{""2"": 3, ""1"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019_Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019,Game2,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019_Game2.txt,4,143,0,1,"[""Justin"", ""Mitchell"", ""Paul"", ""James""]","[""Werewolf"", ""Werewolf"", ""Robber"", ""Troublemaker""]","[""Werewolf"", ""Werewolf"", ""Robber"", ""Troublemaker""]",True,2,"[0, 1]","[""Justin"", ""Mitchell""]",player,"[2, 0, 0, 0]",True,player,[0],"[""Justin""]","{""2"": 1, ""0"": 3}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019_Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019,Game3,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019_Game3.txt,4,85,0,0,"[""Justin"", ""Mitchell"", ""Paul"", ""James""]","[""Werewolf"", ""Robber"", ""Werewolf"", ""Troublemaker""]","[""Robber"", ""Werewolf"", ""Werewolf"", ""Troublemaker""]",True,2,"[1, 2]","[""Mitchell"", ""Paul""]",player,"[3, 3, 3, 1]",True,player,[3],"[""James""]","{""3"": 3, ""1"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016_Game1,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game1,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016_Game1.txt,4,54,0,0,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Insomniac""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Insomniac""]",True,1,[2],"[""Alana""]",player,"[1, 0, 1, 0]",True,player,"[1, 0]","[""Mitchell"", ""Caitlynn""]","{""1"": 2, ""0"": 2}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016_Game2,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game2,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016_Game2.txt,4,99,0,0,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Seer"", ""Robber"", ""Werewolf"", ""Troublemaker""]","[""Seer"", ""Troublemaker"", ""Werewolf"", ""Robber""]",True,1,[2],"[""Alana""]",player,"[2, 2, 2, 2]",True,player,[2],"[""Alana""]","{""2"": 4}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016_Game3,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game3,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016_Game3.txt,4,107,0,0,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Werewolf"", ""Robber"", ""Insomniac"", ""Werewolf""]","[""Werewolf"", ""Insomniac"", ""Robber"", ""Werewolf""]",True,2,"[0, 3]","[""Caitlynn"", ""Mike""]",player,"[1, 0, 3, 0]",True,player,[0],"[""Caitlynn""]","{""1"": 1, ""0"": 2, ""3"": 1}",0,[]
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016_Game4,Youtube,ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016,Game4,data/processed/lai2023/onuw_transcripts_ready/Youtube/ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016_Game4.txt,4,181,0,9,"[""Caitlynn"", ""Mitchell"", ""Alana"", ""Mike""]","[""Insomniac"", ""Troublemaker"", ""Seer"", ""Werewolf""]","[""Insomniac"", ""Troublemaker"", ""Werewolf"", ""Seer""]",True,1,[2],"[""Alana""]",player,"[1, 2, 3, 2]",True,player,[2],"[""Alana""]","{""1"": 1, ""2"": 2, ""3"": 1}",0,[]
Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,One#Night#Ultimate#Werewolf#GAME#NIGHT!!_Game2,Youtube,One#Night#Ultimate#Werewolf#GAME#NIGHT!!,Game2,data/processed/lai2023/onuw_transcripts_ready/Youtube/One#Night#Ultimate#Werewolf#GAME#NIGHT!!_Game2.txt,5,80,0,0,"[""Eric"", ""Shane"", ""Calvin"", ""Aaron"", ""Rick""]","[""Werewolf"", ""Robber"", ""Villager"", ""Seer"", ""Villager""]","[""Robber"", ""Werewolf"", ""Villager"", ""Seer"", ""Villager""]",True,1,[1],"[""Shane""]",player,"[1, 1, 1, 1, 1]",True,player,[1],"[""Shane""]","{""1"": 5}",0,[]
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7_Game1,Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game1,data/processed/lai2023/onuw_transcripts_ready/Youtube/Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7_Game1.txt,5,116,0,0,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Seer"", ""Robber"", ""Werewolf"", ""Werewolf"", ""Villager""]","[""Seer"", ""Werewolf"", ""Werewolf"", ""Robber"", ""Villager""]",True,2,"[1, 2]","[""Eric"", ""Paul""]",player,"[2, 2, 1, 1, 2]",True,player,[2],"[""Paul""]","{""2"": 3, ""1"": 2}",0,[]
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7_Game2,Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game2,data/processed/lai2023/onuw_transcripts_ready/Youtube/Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7_Game2.txt,5,112,0,0,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Insomniac"", ""Seer"", ""Villager"", ""Villager"", ""Werewolf""]","[""Insomniac"", ""Seer"", ""Villager"", ""Villager"", ""Werewolf""]",True,1,[4],"[""Mike""]",player,"[4, 4, 4, 4, 1]",True,player,[4],"[""Mike""]","{""4"": 4, ""1"": 1}",0,[]
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7_Game3,Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game3,data/processed/lai2023/onuw_transcripts_ready/Youtube/Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7_Game3.txt,5,135,0,0,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Seer"", ""Villager"", ""Werewolf"", ""Troublemaker"", ""Robber""]","[""Werewolf"", ""Villager"", ""Seer"", ""Troublemaker"", ""Robber""]",True,1,[0],"[""Justin""]",player,"[3, 3, 3, 0, 3]",True,player,[3],"[""Mitchell""]","{""3"": 4, ""0"": 1}",0,[]
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game4,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7_Game4,Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game4,data/processed/lai2023/onuw_transcripts_ready/Youtube/Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7_Game4.txt,5,191,0,0,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Werewolf"", ""Werewolf"", ""Villager"", ""Troublemaker"", ""Tanner""]","[""Werewolf"", ""Tanner"", ""Villager"", ""Troublemaker"", ""Werewolf""]",True,2,"[0, 4]","[""Justin"", ""Mike""]",player,"[1, 4, 4, 4, 1]",True,player,[4],"[""Mike""]","{""1"": 2, ""4"": 3}",0,[]
Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game5,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7_Game5,Youtube,Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7,Game5,data/processed/lai2023/onuw_transcripts_ready/Youtube/Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7_Game5.txt,5,212,0,0,"[""Justin"", ""Eric"", ""Paul"", ""Mitchell"", ""Mike""]","[""Werewolf"", ""Werewolf"", ""Villager"", ""Troublemaker"", ""Tanner""]","[""Werewolf"", ""Tanner"", ""Villager"", ""Troublemaker"", ""Werewolf""]",True,2,"[0, 4]","[""Justin"", ""Mike""]",player,"[1, 3, 3, 1, 1]",True,player,[1],"[""Eric""]","{""1"": 3, ""3"": 2}",0,[]
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF_Game5,Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game5,data/processed/lai2023/onuw_transcripts_ready/Youtube/The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF_Game5.txt,5,193,0,0,"[""Justin"", ""Mitchell"", ""Paul"", ""James"", ""Tyler""]","[""Seer"", ""Werewolf"", ""Troublemaker"", ""Tanner"", ""Werewolf""]","[""Tanner"", ""Werewolf"", ""Troublemaker"", ""Seer"", ""Werewolf""]",True,2,"[1, 4]","[""Mitchell"", ""Tyler""]",player,"[1, 0, 1, 1, 2]",True,player,[1],"[""Mitchell""]","{""1"": 3, ""0"": 1, ""2"": 1}",0,[]
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game6,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF_Game6,Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game6,data/processed/lai2023/onuw_transcripts_ready/Youtube/The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF_Game6.txt,5,132,0,0,"[""Justin"", ""Mitchell"", ""Paul"", ""James"", ""Tyler""]","[""Tanner"", ""Seer"", ""Werewolf"", ""Werewolf"", ""Robber""]","[""Tanner"", ""Robber"", ""Werewolf"", ""Werewolf"", ""Seer""]",True,2,"[2, 3]","[""Paul"", ""James""]",player,"[1, 2, 1, 1, 2]",True,player,[1],"[""Mitchell""]","{""1"": 3, ""2"": 2}",0,[]
Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF_Game7,Youtube,The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF,Game7,data/processed/lai2023/onuw_transcripts_ready/Youtube/The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF_Game7.txt,5,156,0,0,"[""Justin"", ""Mitchell"", ""Paul"", ""James"", ""Tyler""]","[""Troublemaker"", ""Minion"", ""Tanner"", ""Robber"", ""Werewolf""]","[""Robber"", ""Minion"", ""Werewolf"", ""Troublemaker"", ""Tanner""]",True,1,[2],"[""Paul""]",player,"[2, 0, 4, 2, 0]",True,player,"[2, 0]","[""Paul"", ""Justin""]","{""2"": 2, ""0"": 2, ""4"": 1}",0,[]
